I plan to donate clothes	Eu pretendo doar roupas
I was so tired today	Eu estava tão cansado hoje
His wasteful spending ruined savings	Seus gastos excessivos arruinaram as economias
She takes vitamins as a supplement	Ela toma vitaminas como suplemento
The bottle stoppers prevent spills	As tampas das garrafas evitam derramamentos
Balloons burst during the party	Balões estouram durante a festa
Washing hands kills every germ	Lavar as mãos mata todos os germes
The baby gently touched nipple	O bebê tocou suavemente o mamilo
She graduated from college early	Ela se formou na faculdade cedo
She admired her music idol	Ela admirava seu ídolo da música
They formed a strong alliance	Eles formaram uma aliança forte
She wore a petite dress	Ela usava um vestido pequeno
She is acting very strangely	Ela está agindo de forma muito estranha
She felt acute pain suddenly	Ela sentiu uma dor aguda de repente
Improving sanitation prevents disease outbreaks	Melhorar o saneamento previne surtos de doenças
The village head called meeting	O chefe da aldeia convocou uma reunião
The scandal shocked the nation	O escândalo chocou a nação
She made great progress today	Ela fez grande progresso hoje
The cat curled up round	O gato enrolou-se.
Children rode the red sleigh	As crianças andaram no trenó vermelho
Authorities arrested him for smuggling	As autoridades o prenderam por contrabando
She sat on the rattan chair	Ela sentou na cadeira de vime
She raises poultry for eggs	Ela cria aves para ovos
The slope was steep today	A inclinação estava íngreme hoje
The company established a new policy	A empresa estabeleceu uma nova política
Her nomination surprised the committee	A nomeação dela surpreendeu o comitê
The bull lowered its horns	O touro abaixou seus chifres
The shaman healed the tribe	O xamã curou a tribo
This path is a dead end	Este caminho é um beco sem saída
The company went bankrupt yesterday	A empresa faliu ontem
We decided to resort early	Decidimos recorrer cedo
The ladder looked precarious indeed	A escada parecia realmente precária
Swipe right to like this	Deslize para a direita para curtir isso
She practices meditation every morning	Ela pratica meditação todas as manhãs
The abandoned house looks eerie	A casa abandonada parece assustadora
She broke a dry twig	Ela quebrou um galho seco
The tumor was highly malignant	O tumor era altamente maligno
She sings and plays guitar	Ela canta e toca violão
Farmers use pesticides to protect crops	Os agricultores usam pesticidas para proteger as plantações
Children laugh while they swing	As crianças riem enquanto balançam
The server's configuration needs updating	A configuração do servidor precisa ser atualizada
Let me quickly recap everything	Deixe-me recapitular tudo rapidamente
I enjoy my daily cycle	Eu gosto do meu ciclo diário
The canary sang sweetly today	O canário cantou docemente hoje
The town suffered a plague outbreak	A cidade sofreu um surto de praga
She faced unexpected medical complications	Ela enfrentou complicações médicas inesperadas
She wore a colorful mask	Ela usava uma máscara colorida
The widow mourned her loss	A viúva lamentou sua perda
Abstinence is key to recovery	A abstinência é fundamental para a recuperação
The dentist found a cavity	O dentista encontrou uma cárie
Please send me the details	Por favor, envie-me os detalhes
Colorful fish swim near reefs	Peixes coloridos nadam perto dos recifes
The sky is clear today	O céu está limpo hoje
The skilled puppeteer controlled marionettes	O habilidoso marionetista controlava marionetes
She showed partial interest in art	Ela demonstrou interesse parcial em arte
She loves growing orchids indoors	Ela adora cultivar orquídeas dentro de casa
The castle endured a long siege	O castelo suportou um longo cerco
The storm dislodged the roof	A tempestade arrancou o telhado
Dense vegetation covered the hillside	Vegetação densa cobria a encosta
Her character shines through adversity	O caráter dela brilha através da adversidade
Guerrilla fighters ambushed the convoy	Combatentes guerrilheiros emboscaram o comboio
Her estimation was surprisingly accurate	A estimativa dela foi surpreendentemente precisa
She memorized every verse	Ela decorou cada verso
She hung the picture frame	Ela pendurou a moldura da foto
Please duplicate this important document	Por favor, duplique este documento importante
They dredge the river annually	Eles dragam o rio anualmente
He looked dashing in tuxedo	Ele estava elegante de smoking
We rode a colorful rickshaw	Nós andamos em um riquixá colorido
The moon has a large crater	A lua tem uma cratera grande
She is weaving a basket	Ela está trançando uma cesta
She fell into the trap	Ela caiu na armadilha
The car's acceleration impressed everyone	A aceleração do carro impressionou a todos
The colonel inspected the troops	O coronel inspecionou as tropas
She has a lucky streak	Ela está com uma maré de sorte
She wished upon a star	Ela fez um desejo a uma estrela
She noticed the warning signs	Ela percebeu os sinais de alerta
He hit the puck hard	Ele acertou o disco com força
She treasures the family heirloom	Ela valoriza a herança da família
She memorized the entire script	Ela decorou todo o roteiro
She wore a plain dress today	Ela usou um vestido simples hoje
She felt frustrated with delays	Ela se sentiu frustrada com os atrasos
The abandoned house felt spooky	A casa abandonada parecia assustadora
The pessimist expected rain today	O pessimista esperava chuva hoje
Please signalir when you arrive	Por favor, avise quando chegar
She took a shortcut home	Ela pegou um atalho para casa
The battery needs to charge	A bateria precisa ser carregada
Can you estimate the cost	Você pode estimar o custo?
Flowers perish without water	Flores perecem sem água
She planted a grain field	Ela plantou um campo de grãos
She poured a glass of wine	Ela serviu um copo de vinho
The contrast between light and shadow	O contraste entre luz e sombra
They reached a fair compromise	Eles chegaram a um compromisso justo
She is proficient in coding	Ela é proficiente em programação
She is highly qualified for this job	Ela é altamente qualificada para este trabalho
She gave him a pat	Ela lhe deu um tapinha
The garden smelled of jasmine	O jardim cheirava a jasmim
Handle the fragile vase carefully	Manuseie o vaso frágil com cuidado
I will always support you	Eu sempre vou te apoiar
Our schedules overlap this week	Nossos horários se sobrepõem esta semana
The widower visited her grave	O viúvo visitou o túmulo dela
Compression improves data transfer speed	A compressão melhora a velocidade de transferência de dados
I will share the link	Eu vou compartilhar o link
The crime scene was cordoned	A cena do crime foi isolada
He gave a slick presentation	Ele fez uma apresentação impecável
The refinery processes crude oil	A refinaria processa petróleo bruto
She sat in the shade	Ela sentou-se à sombra
The workers remained idle today	Os trabalhadores permaneceram ociosos hoje
The dog wagged its tail	O cachorro abanou o rabo
She discussed abortion rights openly	Ela discutiu abertamente os direitos ao aborto
Ancient ruins tell forgotten stories	Ruínas antigas contam histórias esquecidas
The census revealed population growth	O censo revelou crescimento populacional
I will reach you soon	Eu chegarei até você em breve
The caterpillar crawled on leaves	A lagarta rastejou sobre as folhas
The old bike showed rust	A bicicleta velha mostrava ferrugem
I need to sort out this mess	Preciso resolver essa bagunça
The horse pulled the carriage	O cavalo puxou a carruagem
She used a wedge to split	Ela usou uma cunha para rachar
The movie was fantastic tonight	O filme foi fantástico hoje à noite
Embed the video in webpage	Incorpore o vídeo na página web
The magician’s tricks always amaze	Os truques do mágico sempre impressionam
Her desk is always messy	A mesa dela está sempre bagunçada
A cross section reveals structure	Uma seção transversal revela a estrutura
She spread jelly on toast	Ela passou geleia na torrada
The optics of the situation	A ótica da situação
Birds often host pesky parasites	Pássaros frequentemente hospedam parasitas incômodos
I visited the notary today	Visitei o cartório hoje
Rotation improves team productivity	A rotação melhora a produtividade da equipe
The noise kept me awake	O barulho me manteve acordado
Bend the wire carefully now	Dobre o fio com cuidado agora
He tried to seduce her	Ele tentou seduzi-la
Gangs often control local neighborhoods	Gangues frequentemente controlam bairros locais
If it rains, stay inside	Se chover, fique dentro de casa
The court questioned the legitimacy	O tribunal questionou a legitimidade
Menstruation affects many women monthly	A menstruação afeta muitas mulheres mensalmente
She practices fencing every day	Ela pratica esgrima todos os dias
The cat jumped through arch	O gato pulou pelo arco
She is the youngest sibling	Ela é a irmã mais nova
The room measured ten cubic meters	A sala media dez metros cúbicos
The crowd cheered loudly together	A multidão aplaudiu alto juntos
The cat got entangled quickly	O gato se enroscou rapidamente
She feels happy at home	Ela se sente feliz em casa
I need to draft a letter	Preciso redigir uma carta
Stars twinkle in the night	Estrelas brilham no céu à noite
She provided legitimate reasons for absence	Ela forneceu razões legítimas para a ausência
She made an ethical decision	Ela tomou uma decisão ética
I squeezed lime into water	Esprevi limão na água
Don't be such a hypocrite	Não seja tão hipócrita
Her sarcasm was hard to miss	O sarcasmo dela era difícil de ignorar
She is a sports fanatic	Ela é uma fanática por esportes
She can carry heavy boxes	Ela pode carregar caixas pesadas
Children play in the slums	Crianças brincam nas favelas
The dog began to sniff	O cachorro começou a farejar
Please swab the wound gently	Por favor, limpe a ferida delicadamente
A blob of paint splattered	Uma mancha de tinta espirrou
The old bridge suddenly collapsed	A ponte velha desabou de repente
The sluggish turtle moved slowly	A tartaruga lenta moveu-se devagar
She took a brief pause	Ela fez uma breve pausa
That was a vile smell	Esse foi um cheiro vil
The doctor gave an injection	O médico deu uma injeção
They will march tomorrow morning	Eles marcharão amanhã de manhã
She has a feminine charm	Ela tem um charme feminino
The audience applauded the performance	A audiência aplaudiu a apresentação
She stacked the clean plates	Ela empilhou os pratos limpos
The vultures surrounded the carcass	Os abutres cercaram a carcaça
Please take a brochure inside	Por favor, pegue um folheto lá dentro
The elevator descended the shaft	O elevador desceu o poço
The clouds looked soft and puffy	As nuvens pareciam macias e fofas
I express gratitude every day	Eu expresso gratidão todos os dias
She wore an authentic vintage dress	Ela usava um vestido vintage autêntico
Finding balance improves mental health	Encontrar equilíbrio melhora a saúde mental
She maintained constant communication throughout	Ela manteve comunicação constante durante todo o tempo
She prefers moderate exercise daily	Ela prefere exercícios moderados diariamente
Sunlight filtered through the beam	A luz do sol filtrava através da viga
That’s an odd looking hat	Esse é um chapéu de aparência estranha
She works late in studio	Ela trabalha até tarde no estúdio
I need to stretch more often	Preciso me alongar com mais frequência
He was diagnosed with tuberculosis	Ele foi diagnosticado com tuberculose
The admiral commanded the fleet	O almirante comandou a frota
They wore matching blue shirts	Eles usavam camisas azuis combinando
That kid is very curious	Aquela criança é muito curiosa
Children mock the new student	As crianças zombam do novo aluno
Call me when you arrive	Ligue para mim quando chegar
She misses her old friends	Ela sente falta dos velhos amigos dela
The scorched earth smelled burnt	A terra queimada cheirava a queimado
Leaves are slowly drifting away	As folhas estão lentamente se afastando
Access to contraception improves health	O acesso à contracepção melhora a saúde
The exam was really tough	O exame foi realmente difícil
I just finished my homework	Acabei de terminar minha lição de casa
His obsession with puzzles grew	Sua obsessão por quebra-cabeças cresceu
She is the only winner	Ela é a única vencedora
She has colorful tattoos everywhere	Ela tem tatuagens coloridas por todo o corpo
I lost track of time	Perdi a noção do tempo
She felt upset yesterday afternoon	Ela se sentiu chateada ontem à tarde
Silence filled the empty room	O silêncio encheu a sala vazia
She had to quarantine last week	Ela teve que fazer quarentena na semana passada
The movie had a tragic ending	O filme teve um final trágico
A wrinkle appeared on her forehead	Uma ruga apareceu na testa dela
She collects antique furniture often	Ela coleciona móveis antigos com frequência
The static noise interrupted communication	O ruído estático interrompeu a comunicação
She gave a complete answer	Ela deu uma resposta completa
Add a little spice today	Adicione um pouco de sabor hoje
She sprinkled cloves into stew	Ela polvilhou cravos no ensopado
The scorching sun burned fiercely	O sol escaldante queimava ferozmente
Please keep the room quiet	Por favor, mantenha o quarto silencioso
She concentrated on her studies	Ela se concentrou nos estudos dela
The cold caused excess mucus buildup	O resfriado causou acúmulo excessivo de muco
Termites destroyed the wooden furniture	As térmitas destruíram os móveis de madeira
She feared his wrath intensely	Ela temia intensamente a sua ira
She sat quietly in booth	Ela sentou-se silenciosamente na cabine
The screen displays millions of pixels	A tela exibe milhões de pixels
Her eyes sparkle with joy	Seus olhos brilham de alegria
Her voice sounded hoarse today	A voz dela soava rouca hoje
She wore a soft cotton dress	Ela usava um vestido de algodão macio
I like to relax outdoors	Eu gosto de relaxar ao ar livre
The tree’s sap is sticky	A seiva da árvore é pegajosa
Strands of hair fell gently	Mechas de cabelo caíram suavemente
She set the table carefully	Ela arrumou a mesa cuidadosamente
She found lice in hair	Ela encontrou piolhos no cabelo
Apes exhibit remarkable problem-solving skills	Os macacos exibem habilidades notáveis de resolução de problemas
Fans gathered to rally support	Torcedores se reuniram para apoiar
Grandpa told us a story	O avô nos contou uma história
The company holds quarterly meetings	A empresa realiza reuniões trimestrais
The fireworks display was spectacular	O espetáculo de fogos de artifício foi espetacular
She has a serious attitude today	Ela está com uma atitude séria hoje
She was furious about traffic	Ela estava furiosa com o trânsito
She speaks a regional dialect	Ela fala um dialeto regional
Gravity keeps us grounded here	A gravidade nos mantém firmes aqui
Security cameras act as deterrent	Câmeras de segurança atuam como um elemento dissuasor
The bride looked stunning today	A noiva estava deslumbrante hoje
Her anger was hard to contain	A raiva dela era difícil de conter
She escaped into fantasy worlds	Ela escapava para mundos de fantasia
She collects old music tapes	Ela coleciona fitas antigas de música
Feel free to ask questions	Sinta-se à vontade para fazer perguntas
She enjoys watching wrestling matches	Ela gosta de assistir lutas de luta livre
Marines trained rigorously for deployment	Fuzileiros navais treinaram rigorosamente para o destacamento
Hybrids combine traits from parents	Híbridos combinam características dos pais
This is an urgent matter	Isto é um assunto urgente
She manages the company’s assets	Ela administra os ativos da empresa
She examined the skin pore closely	Ela examinou o poro da pele de perto
I miss you so much	Sinto muito a sua falta
Please cover the pot tightly	Por favor, tampe bem a panela
He acted like a pervert	Ele agiu como um pervertido
The ship carried valuable cargo	O navio transportava carga valiosa
The horses stayed inside the barn	Os cavalos ficaram dentro do celeiro
Her constant humming caused irritation	O zumbido constante dela causava irritação
The gears mesh perfectly together	As engrenagens se encaixam perfeitamente
The car began to skid	O carro começou a derrapar
The antenna captured the signal	A antena captou o sinal
She baked a chocolate cake	Ela fez um bolo de chocolate
The ship arrived at dock	O navio chegou ao cais
The roads run parallel today	As estradas correm paralelas hoje
She looked troubled and worried	Ela parecia preocupada e aflita
I felt a bump outside	Eu senti um baque lá fora
Cats love to roam freely	Gatos adoram vagar livremente
The eldest sister baked cookies	A irmã mais velha assou biscoitos
Flash flood swept through town	Uma enxurrada repentina varreu a cidade
They decided to ditch the plan	Eles decidiram abandonar o plano
She remained indifferent to criticism	Ela permaneceu indiferente às críticas
Heavy traffic slowed our commute	O trânsito intenso atrasou nosso trajeto
I found a shiny nickel today	Encontrei uma moeda de cinco centavos brilhante hoje
I need more space here	Preciso de mais espaço aqui
Feel the steady pulse beating	Sinta o pulso constante batendo
I found it in the directory	Eu encontrei isso no diretório
He gave a loud slap	Ele deu um tapa alto
Take a step forward now	Dê um passo à frente agora
Cheers to your success	Saúde ao seu sucesso
He found keys in pocket	Ele encontrou chaves no bolso
She added a partition for privacy	Ela adicionou uma divisória para privacidade
Please show your entry ticket	Por favor, mostre seu ingresso
She read the letter out loud	Ela leu a carta em voz alta
Lean on me for support	Apoie-se em mim para suporte
Automation improves factory productivity	A automação melhora a produtividade da fábrica
She let out a sigh	Ela soltou um suspiro
Children should be vaccinated against measles	As crianças devem ser vacinadas contra o sarampo
She prepared a delicious side dish	Ela preparou um acompanhamento delicioso
She was clearly amused by that	Ela estava claramente divertida com isso
I need to vacuum today	Eu preciso passar o aspirador hoje
She counted the digits carefully	Ela contou os dígitos cuidadosamente
She was diagnosed with syndrome	Ela foi diagnosticada com síndrome
She is an amateur painter	Ela é uma pintora amadora
Night filled with chirping crickets	Noite cheia de grilos cantando
She pushed the heavy cart	Ela empurrou o carrinho pesado
She loves watching stand-up comedy	Ela adora assistir comédia stand-up
Pass the turkey with gravy	Passe o peru com molho
The tree had a hollow trunk	A árvore tinha um tronco oco
The skull was discovered yesterday	O crânio foi descoberto ontem
She hung colorful ornaments carefully	Ela pendurou enfeites coloridos cuidadosamente
She felt shock after news	Ela sentiu choque após a notícia
Affective responses vary among individuals	As respostas afetivas variam entre os indivíduos
The wayward child refused guidance	A criança rebelde recusou orientação
She proudly showed her report card	Ela mostrou seu boletim com orgulho
The courier delivered the package	O entregador entregou o pacote
I need to wash dishes	Preciso lavar a louça
Soldiers returned to the barracks quickly	Soldados retornaram rapidamente ao quartel
Family gatherings bring us joy	Reuniões de família nos trazem alegria
The box is made of cardboard	A caixa é feita de papelão
A cloud drifted across sky	Uma nuvem flutuou pelo céu
Miners extracted valuable ore today	Mineiros extraíram minério valioso hoje
They launched a joint venture	Eles lançaram uma joint venture
She gave a friendly wave	Ela acenou amigavelmente
She gave an eloquent speech	Ela fez um discurso eloquente
She waited in the foyer	Ela esperou no saguão
She didn’t flinch at pain	Ela não estremeceu com a dor
The tree stood naked in winter	A árvore estava nua no inverno
He swung the pickaxe fiercely	Ele balançou a picareta ferozmente
The building casts a massive shadow	O prédio projeta uma sombra enorme
She found the movie hysterical	Ela achou o filme hilariante
She sipped tea through straw	Ela tomou chá pelo canudo
Our mission requires complete focus	Nossa missão requer foco total
The cathedral featured a golden dome	A catedral tinha uma cúpula dourada
She made a quick sketch	Ela fez um esboço rápido
He has a bald head	Ele tem a cabeça careca
Wind turbines generate clean energy	Turbinas eólicas geram energia limpa
The night sky grew dark	O céu noturno escureceu
The orphan found a home	O órfão encontrou um lar
The deadline is approaching fast	O prazo está se aproximando rapidamente
She rides her scooter daily	Ela anda de patinete diariamente
Please make a copy now	Por favor, faça uma cópia agora
The lecture was incredibly dull	A palestra foi incrivelmente entediante
She didn't miss a single detail	Ela não perdeu um único detalhe
Memorization helps improve language skills	A memorização ajuda a melhorar as habilidades linguísticas
The picture frame is crooked	A moldura da foto está torta
There is no time left	Não resta tempo
She was reluctant to leave	Ela estava relutante em partir
I added turmeric to soup	Eu adicionei açafrão-da-terra à sopa
She studies climatology at university	Ela estuda climatologia na universidade
She advocates for disability rights	Ela defende os direitos das pessoas com deficiência
She danced to the rhythm	Ela dançou ao ritmo
Debris scattered across the road	Destroços espalhados pela estrada
She also enjoys painting landscapes	Ela também gosta de pintar paisagens
The orchestra played beautifully tonight	A orquestra tocou lindamente esta noite
We rode the city monorail	Nós andamos no monotrilho da cidade
She grabbed a paddle quickly	Ela pegou um remo rapidamente
She felt annoyed by noise	Ela se sentiu incomodada com o barulho
She felt indecisive about lunch	Ela se sentiu indecisa sobre o almoço
She had a brilliant idea	Ela teve uma ideia brilhante
Check the website homepage first	Verifique primeiro a página inicial do site
The children feel safe here	As crianças se sentem seguras aqui
She whispered softly into ear	Ela sussurrou suavemente no ouvido
The concert hall's acoustics amazed	A acústica da sala de concertos impressionou
The team's chances were nil	As chances do time eram nulas
Please send the invoices today	Por favor, envie as faturas hoje
Her voice was melodious and soothing	A voz dela era melodiosa e suave
First impressions often last longest	As primeiras impressões geralmente duram mais tempo
It takes guts to try	É preciso coragem para tentar
The fish displayed colorful fins	O peixe exibiu barbatanas coloridas
That was an awkward silence	Foi um silêncio constrangedor
The donkey carried heavy loads	O burro carregava cargas pesadas
He seems perfectly sane today	Ele parece perfeitamente são hoje
She shucked fresh oysters today	Ela abriu ostras frescas hoje
Morning grass glistened with dew	A relva da manhã brilhava com orvalho
She quickly finished her homework	Ela terminou a lição de casa rapidamente
Moss covered the old stone	O musgo cobria a pedra velha
The council approved the proposal	O conselho aprovou a proposta
The pancreas produces digestive enzymes	O pâncreas produz enzimas digestivas
Dinosaurs roamed Earth millions ago	Os dinossauros vagaram pela Terra há milhões de anos
They are highly compatible together	Eles são altamente compatíveis juntos
The fish has shiny scales	O peixe tem escamas brilhantes
Her sleepiness was hard to ignore	O sono dela era difícil de ignorar
Officials announced the new policy	Funcionários anunciaram a nova política
He gained muscle using steroids	Ele ganhou músculo usando esteroides
She was too naive trusting him	Ela foi ingênua demais em confiar nele
The storm caused savage destruction	A tempestade causou destruição selvagem
She opened the old box	Ela abriu a caixa velha
Please accept my condolences	Por favor, aceite minhas condolências
She read an erotic novel	Ela leu um romance erótico
The mongoose chased the snake	A mangusto perseguiu a cobra
We met at the rink	Nos encontramos na pista de patinação
She sat carefully on buttocks	Ela sentou cuidadosamente sobre os glúteos
I love eating sticky rice	Eu adoro comer arroz pegajoso
The melody lingered in memory	A melodia permaneceu na memória
The plant is slowly dying	A planta está morrendo lentamente
Carrots are rich in carotene	Cenouras são ricas em caroteno
He fractured a rib yesterday	Ele fraturou uma costela ontem
Catering services exceeded our expectations	Os serviços de catering superaram nossas expectativas
He swung the ax hard	Ele balançou o machado com força
The doctor examined his rectum carefully	O médico examinou o reto dele cuidadosamente
She enjoys morning aerobics classes	Ela gosta das aulas de aeróbica matinais
She organized her gardening tools carefully	Ela organizou suas ferramentas de jardinagem com cuidado
Don't make a big fuss	Não faça tanto alarde
She quickly wipes the table	Ela limpa a mesa rapidamente
The cathedral towered over town	A catedral dominava a cidade
She followed her instinct carefully	Ela seguiu seu instinto cuidadosamente
She wore a protective amulet	Ela usava um amuleto protetor
Kangaroos hop across the plains	Cangurus saltam pelas planícies
She bought five gallons today	Ela comprou cinco galões hoje
The school's mascot cheered loudly	O mascote da escola torceu alto
I need to brush my hair	Preciso escovar meu cabelo
The grasshopper jumped over leaves	O gafanhoto pulou sobre as folhas
Celebrating a new millennium together	Celebrando um novo milênio juntos
He is a strapping young man	Ele é um jovem robusto
He suffers from severe constipation	Ele sofre de prisão de ventre severa
The bells rang all night	Os sinos tocaram a noite toda
She carried a large tote	Ela carregava uma grande bolsa tote
The skipper navigated through storms	O comandante navegou através de tempestades
We drove the jeep off-road	Nós dirigimos o jipe fora da estrada
I forgot my calculator today	Esqueci minha calculadora hoje
She adjusted the microphone carefully	Ela ajustou o microfone cuidadosamente
Vampires lurk in dark alleys	Vampiros espreitam em becos escuros
The car honked its horn loudly	O carro buzinou alto
I need to gargle saltwater	Preciso fazer gargarejo com água salgada
She placed the cup on saucer	Ela colocou a xícara no pires
She wore a red coat	Ela usava um casaco vermelho
She has beautiful blonde hair	Ela tem cabelos loiros e bonitos
Do you have spare change	Você tem trocado?
Don't be such a moron	Não seja um idiota
The prefecture is known internationally	A prefeitura é conhecida internacionalmente
The soup tastes very bland	A sopa está muito sem sabor
She caught the morning tram	Ela pegou o bonde da manhã
Her laughter was pure imitation	O riso dela era pura imitação
Lizards bask in the sun	Os lagartos tomam sol
She planted a fragrant herb	Ela plantou uma erva aromática
We enjoyed the seafood buffet tonight	Nós aproveitamos o buffet de frutos do mar esta noite
She placed the ice cube carefully	Ela colocou o cubo de gelo cuidadosamente
She bought a new mattress	Ela comprou um colchão novo
She has a whiny voice	Ela tem uma voz chorosa
She cut her bangs short	Ela cortou sua franja curta
Ancient temples attract many tourists	Templos antigos atraem muitos turistas
She wrapped a warm scarf	Ela enrolou um cachecol quente
We planned a picnic today	Planejamos um piquenique hoje
She wore a silk blouse	Ela usava uma blusa de seda
She enjoys bowling every weekend	Ela gosta de jogar boliche todo fim de semana
She wore a warm wool sweater	Ela usava um suéter quente de lã
I love to watch sunsets	Adoro assistir ao pôr do sol
I need to use toilet	Preciso usar o banheiro
She took her cue quickly	Ela entendeu a deixa rapidamente
The snake formed a tight coil	A cobra formou uma espiral apertada
A squirrel darted up tree	Um esquilo correu pela árvore
Missiles were launched at dawn	Mísseis foram lançados ao amanhecer
Protesters built strong barricades quickly	Os manifestantes construíram barricadas fortes rapidamente
She carried a heavy tray	Ela carregava uma bandeja pesada
Cholera outbreak affected the village	O surto de cólera afetou a aldeia
She poured tea from teapot	Ela serviu chá da chaleira
Don't be such an idiot	Não seja um idiota assim
Please empty the ashtray now	Por favor, esvazie o cinzeiro agora
I roasted a turkey today	Eu assei um peru hoje
She won the lottery jackpot	Ela ganhou o prêmio principal da loteria
I love caramel ice cream	Eu adoro sorvete de caramelo
She wore cozy pajamas today	Ela vestiu pijamas aconchegantes hoje
She took a leap forward	Ela deu um salto à frente
She wrote with a ballpoint pen	Ela escreveu com uma caneta esferográfica
I love creamy macaroni cheese	Eu adoro macarrão com queijo cremoso
She baked an apricot tart	Ela fez uma torta de damasco
She crashed the cymbals loudly	Ela bateu os pratos ruidosamente
We enjoyed the backyard barbecue	Nós aproveitamos o churrasco no quintal
She plays the clarinet beautifully	Ela toca clarinete lindamente
Don't be such a shithead	Não seja um idiota assim
She loves blueberry pancakes every morning	Ela adora panquecas de mirtilo todas as manhãs
She wore a cozy sweater	Ela usava um suéter aconchegante
The apostle spread the gospel	O apóstolo espalhou o evangelho
Farmers rely on government subsidies	Os agricultores dependem de subsídios do governo
Prices of essential commodities rose	Os preços das mercadorias essenciais subiram
After careful deliberation, she decided	Após cuidadosa deliberação, ela decidiu
She is a successful entrepreneur	Ela é uma empresária de sucesso
She sought his wise guidance	Ela buscou sua orientação sábia
She values her personal autonomy	Ela valoriza sua autonomia pessoal
They used cement for construction	Eles usaram cimento para construção
She preaches the gospel daily	Ela prega o evangelho diariamente
Students are studying for exams	Os estudantes estão estudando para os exames
Capturing the essence of love	Capturando a essência do amor
Hormones regulate many body functions	Os hormônios regulam muitas funções do corpo
The treasurer managed the funds	O tesoureiro gerenciou os fundos
I trust you completely today	Eu confio em você completamente hoje
The noose tightened around him	O laço apertou ao redor dele
Space exploration inspires human curiosity	A exploração espacial inspira a curiosidade humana
The company's latest acquisition succeeded	A mais recente aquisição da empresa foi bem-sucedida
She is a fierce defender	Ela é uma defensora feroz
The congregation sang hymns joyfully	A congregação cantou hinos alegremente
Employees received a bonus incentive	Os funcionários receberam um bônus de incentivo
The navy deployed its fleet	A marinha mobilizou sua frota
She is supposedly very talented	Ela é supostamente muito talentosa
Food provides essential sustenance daily	A comida fornece sustento essencial diariamente
Speculation about the outcome grew	A especulação sobre o resultado cresceu
Review the company's balance sheet	Reveja o balanço da empresa
Her hard work deserves merit	O trabalho árduo dela merece mérito
They fought against rape crimes	Eles lutaram contra crimes de estupro
The substance changed color quickly	A substância mudou de cor rapidamente
The virus underwent a mutation	O vírus sofreu uma mutação
He was accused of slander	Ele foi acusado de difamação
The cumulation of years affected results	A acumulação de anos afetou os resultados
Sperm are essential for reproduction	Os espermatozoides são essenciais para a reprodução
She always follows the rules	Ela sempre segue as regras
The cat curled up in my lap	O gato encolheu-se no meu colo
Follow the safety protocol closely	Siga o protocolo de segurança de perto
Preparing for the apocalypse together	Preparando-se para o apocalipse juntos
She advocates for animal rights	Ela defende os direitos dos animais
A noun names a person	Um substantivo nomeia uma pessoa
She prefers physical books over digital	Ela prefere livros físicos em vez de digitais
The company’s turnover increased significantly	O faturamento da empresa aumentou significativamente
She filed several new patents	Ela registrou várias novas patentes
Cognition improves with regular practice	A cognição melhora com a prática regular
Requesting clarification on instructions	Solicitando esclarecimento sobre as instruções
She attributes success to hard work	Ela atribui o sucesso ao trabalho duro
Exploitation of workers harms society	A exploração dos trabalhadores prejudica a sociedade
The argument is predicate logic	O argumento é lógica de predicados
They resolved the dispute through mediation	Eles resolveram a disputa por meio da mediação
I accidentally cut my finger	Eu cortei meu dedo acidentalmente
Farmers rely on irrigation systems	Os agricultores dependem de sistemas de irrigação
Metabolites indicate cellular activity changes	Metabólitos indicam mudanças na atividade celular
They planned a spiritual pilgrimage	Eles planejaram uma peregrinação espiritual
The knight defended the castle	O cavaleiro defendeu o castelo
She sought retribution for injustice	Ela buscou retribuição pela injustiça
Speak your mind freely today	Fale o que pensa livremente hoje
The medical corps arrived quickly	O corpo médico chegou rapidamente
We analyzed the performance metrics	Analisamos os indicadores de desempenho
She studies ancient theology extensively	Ela estuda teologia antiga extensivamente
The lieutenant led the squad	O tenente liderou a equipe
She was tapping her fingers	Ela estava batucando com os dedos
Water molecules are constantly moving	As moléculas de água estão se movendo constantemente
She excelled at social manipulation	Ela se destacou em manipulação social
She walked away feeling hopeful	Ela se afastou sentindo-se esperançosa
He studied the effects of opium	Ele estudou os efeitos do ópio
Enzymes speed up chemical reactions	As enzimas aceleram as reações químicas
They witnessed the brutal slaughter	Eles testemunharam o massacre brutal
Her reasoning convinced the jury	O raciocínio dela convenceu o júri
She updated her art portfolio	Ela atualizou seu portfólio de arte
She works in retail sales	Ela trabalha em vendas no varejo
She waved the colorful banner	Ela acenou com a bandeira colorida
She fights for her dreams	Ela luta pelos seus sonhos
She resigned from her job	Ela se demitiu do trabalho dela
She delivered a powerful oration	Ela fez uma oratória poderosa
They shared an intimate moment	Eles compartilharam um momento íntimo
She lay prostrate with exhaustion	Ela ficou prostrada de exaustão
Many fruits, for example apples	Muitas frutas, por exemplo maçãs
Please apply a strikethrough here	Por favor, aplique um tachado aqui
Children love to wander outside	As crianças adoram andar ao ar livre
Success is contingent on effort	O sucesso depende do esforço
Cadets trained diligently every morning	Os cadetes treinavam diligentemente todas as manhãs
Stock prices began to plummet	Os preços das ações começaram a despencar
His harsh words were provocation	Suas palavras duras foram provocação
Empirical evidence supports the theory	Evidências empíricas apoiam a teoria
