Rapor anakku bagus tahun ini	My child's report card is good this year
Saya pergi ke vihara hari ini	I went to the temple today
Film ini sangat horor	This film is very horror
Kurir mengantarkan paket hari ini	The courier delivers the package today
Basuh tangan sebelum makan	Wash your hands before eating
Barak itu penuh dengan prajurit	The barrack is full of soldiers
Keluarga saya adalah famili dekat	My family is close relatives
Kardus itu penuh barang bekas	The box is full of used items
Bengawan Solo mengalir deras	Bengawan Solo flows swiftly
Bijih besi ditemukan di sini	Iron ore is found here
Kita patungan untuk beli buku	We pool our money to buy a book
Dia memberi lambai perpisahan	He gave a farewell wave
Dia fasih berbahasa Inggris	She is fluent in English
Tolong eja namamu dengan jelas	Please spell your name clearly
Dia duduk di serambi rumah	He sits on the porch of the house
Dia merasa gentar menghadapi tantangan	He feels intimidated by the challenge
Anak itu bermain bugil di pantai	The child is playing naked on the beach
Angin beliung merusak rumah kami	The whirlwind damaged our house
Perubahan iklim berdampak masif	Climate change has massive impacts
Dia menjadi histeris saat mendengar berita itu	She became hysterical when she heard the news
Kuda itu berdiri di jerami	The horse is standing on the straw
Cuaca hari ini terasa suram	The weather today feels gloomy
Misi kami adalah membantu masyarakat	Our mission is to help the community
Kubah masjid itu sangat indah	The mosque dome is very beautiful
Dia menggambar sketsa bunga indah	She draws a beautiful flower sketch
Tabir itu menutupi cahaya	The curtain covers the light
Dia memiliki kepala gundul	He has a bald head
Turbin angin menghasilkan energi listrik	Wind turbines generate electrical energy
Hutan itu terasa kelam dan sunyi	The forest felt dark and silent
Anak itu adalah piatu	The child is an orphan
Dia menggambar di atas mistar	He draws on the ruler
Tenggat waktu pengumpulan tugas mendekat	The deadline for submitting assignments is approaching
Dia naik skuter ke sekolah	He rides a scooter to school
Dia salip mobil di depan	He overtakes the car in front
Baju itu terlihat kusam dan pudar	The shirt looks dull and faded
Dia masih lajang hingga sekarang	He is still single until now
Lafal kata itu kurang tepat	The pronunciation of that word is not quite right
Pohon itu tumbuh bengkok ke kiri	The tree grows bent to the left
Kagak ada waktu hari ini	There is no time today
Saya sungkan untuk meminta bantuan	I feel hesitant to ask for help
Kunyit digunakan dalam masakan tradisional	Turmeric is used in traditional cuisine
Studi klimatologi penting untuk pertanian	Climatology studies are important for agriculture
Anak-anak dengan disabilitas berhak belajar	Children with disabilities have the right to learn
Singa itu sangat buas	The lion is very fierce
Dia mengikuti ritme musik	He follows the rhythm of the music
Puing bangunan berserakan di jalan	Debris from the building is scattered on the road
Kosakata bahasa Indonesia terus berkembang	The vocabulary of the Indonesian language continues to develop
Dia jua pergi ke pasar	He also went to the market
Dia punya memar di tangan	He has a bruise on his hand
Negara kita terletak di khatulistiwa	Our country is located on the equator
Konser itu diiringi orkestra besar	The concert was accompanied by a large orchestra
Monorel menghubungkan dua kota.	The monorail connects two cities
Dia mulai kayuh perahu	He started to paddle the boat
Dia sebal dengan sikapnya	He is annoyed with his attitude
Aku bimbang memilih jurusan kuliah	I am confused about choosing a college major
Ide itu brilian dan inovatif	The idea is brilliant and innovative
Dia duduk di beranda rumah	He sits on the porch of the house
Brankas itu terkunci rapat	The safe is locked tight
Kupingku sakit setelah konser	My ear hurts after the concert
Suara akustik di ruangan nyaman	The acoustic sound in the room is comfortable
Hasil penelitian ini nihil adanya	The results of this research are nonexistent
Tolong kirimkan faktur terbaru	Please send the latest invoice
Suara burung itu merdu	The sound of the bird is melodious
Impresi pertama sangat penting	First impressions are very important
Dia punya nyali besar	He has a lot of courage
Ikan itu memiliki sirip yang indah	The fish has beautiful fins
Saya merasa canggung saat berbicara	I feel awkward when speaking
Keledai itu sedang makan rumput	The donkey is eating grass
Dia masih waras dan sehat	He is still sane and healthy
Saya suka makan tiram	I like to eat oysters
Embun pagi menempel di daun	Morning dew clings to the leaves
Lekas pergi sebelum hujan datang	Hurry up and leave before the rain comes
Lumut tumbuh di dinding basah	Moss grows on the wet wall
Konsili diadakan minggu depan	The council will be held next week
Pankreas menghasilkan hormon insulin	The pancreas produces the hormone insulin
Dinosaurus hidup jutaan tahun lalu	Dinosaurs lived millions of years ago
Ukuran testis bervariasi antara pria	The size of testicles varies among men
Perangkat ini kompatibel dengan sistem.	This device is compatible with the system
Ikan itu memiliki sisik berkilau	The fish has shiny scales
Aku merasa kantuk sekarang	I feel sleepy now
Jalan ini curam dan berbahaya	This road is steep and dangerous
Dokumen ini adalah ofisial baru	This document is a new official
Dia menggunakan steroid untuk pemulihan	He uses steroids for recovery
Dia masih naif tentang hidup	She is still naive about life
Perlakuan itu sangat biadab	That treatment is very barbaric
Buku itu ada di boks	The book is in the box
Saya menyampaikan rasa sungkawa	I express my condolences
Dia membaca novel erotis	She reads an erotic novel
Kopi luwak terkenal di dunia	Civet coffee is famous in the world
Anak-anak bermain di gelanggang	The children are playing in the arena
Dia jatuh dan sakit bokong	He fell and has a sore buttocks
Saya suka ketan manis	I like sweet glutinous rice
Melodi itu sangat indah	The melody is very beautiful
Dia terbaring sekarat di rumah	He is lying dying at home
Kualitas sayuran dipengaruhi karotena	The quality of vegetables is influenced by carotene
Iga sapi ini lezat banget	This beef rib is very delicious
Katering untuk acara pernikahan	Catering for the wedding event
Dia memukul kayu dengan kapak	He hits the wood with an axe
Dia merasa sakit di dubur	He feels pain in the anus
Saya suka aerobik pagi hari	I like morning aerobics
Saya membeli perkakas baru	I bought new tools
Dia bertindak gegabah saat itu	He acted rashly at that time
Anak itu rewel saat lapar	The child is fussy when hungry
Saya butuh tisu untuk bersih-bersih	I need tissue for cleaning
Katedral itu terlihat megah	The cathedral looks magnificent
Dia selalu omel kepada saya	She always scolds me
Instingku selalu membimbingku benar	My instinct always guides me right
Dia membawa jimat keberuntungan hari ini	She is carrying a lucky charm today
Kanguru melompat di padang.	The kangaroo jumps in the field
Galon airnya sudah kosong	The water gallon is already empty
Maskot tim kami sangat lucu	Our team's mascot is very cute
Dia mengambil kuas cat	He takes the paintbrush
Belalang hijau melompat tinggi	The green grasshopper jumps high
Milenium baru membawa perubahan besar	The new millennium brings significant changes
Dia berdiri tegap di sana	He stands tall there
Aku mengalami sembelit hari ini	I am experiencing constipation today
Lonceng sekolah berbunyi keras	The school bell rings loudly
Dia jinjing tas berat itu	She is carrying the heavy bag
Nakhoda kapal itu berpengalaman	The ship's captain is experienced
Saya suka naik jip	I like to ride in a jeep
Dia bermain dengan stik hoki	He plays with a hockey stick
Saya lupa kalkulator di rumah	I forgot the calculator at home
Dia berbicara melalui mikrofon	He speaks through the microphone
Dia mengaku sebagai vampir	He claims to be a vampire
Mobil itu membunyikan klakson	The car honked the horn
Saya kumur dengan air garam	I gargle with salt water
Cawan itu terbuat dari keramik	The cup is made of ceramic
Dia mengenakan mantel baru	She is wearing a new coat
Dia pergi ke kasino malam ini	He is going to the casino tonight
Dia punya rambut pirang	She has blonde hair
Uang receh di dompetku	Loose change in my wallet
Dia benar-benar tolol hari ini	He is really stupid today
Saya tinggal di prefektur ini	I live in this prefecture
Rasa makanan ini hambar banget	The taste of this food is very bland
Saya naik trem ke kantor	I take the tram to the office
Dia membuat patung imitasi	He makes imitation sculptures
Kadal itu sedang berjemur	The lizard is sunbathing
Saya suka menanam herba di kebun	I like to plant herbs in the garden
Makan malam di prasmanan hotel	Dinner at the hotel buffet
Dia bermain dengan kubus warna-warni	He plays with colorful cubes
Saya membeli matras baru	I bought a new mattress
Dia ini cengeng banget hari ini	He is very whiny today
Kirim faks ke kantor besok	Send a fax to the office tomorrow
Saya suka lontong sayur	I like vegetable lontong
Dia punya poni baru	She has a new fringe
Dia menyentuh pelipisnya pelan	She gently touched her temple
Dia mengenakan syal merah	She is wearing a red scarf
Kami pergi piknik di taman	We went on a picnic in the park
Dia mengenakan blus baru	She is wearing a new blouse
Saya suka bermain boling	I like to play bowling
Kaus ini terbuat dari wol	This shirt is made of wool
Dia membeli arloji baru	He bought a new watch
Kloset ini perlu dibersihkan	This toilet needs to be cleaned
Dia memberi aba-aba untuk mulai	He gave the signal to start
Koil itu berfungsi dengan baik	The coil works well
Tupai itu melompat tinggi	The squirrel jumped high
Militer meluncurkan misil baru	The military launched a new missile
Mereka membangun barikade di jalan	They built a barricade on the road
Dia membawa nampan makanan	He carries a food tray
Wabah kolera menyebar cepat	The cholera outbreak spreads quickly
Saya mengunjungi wihara pagi ini	I visited the temple this morning
Teko itu penuh air panas	The kettle is full of hot water
Kamu goblok kalau begitu	You are stupid if that's the case
Dia memang berengsek orangnya	He is indeed a jerk
Asbak ini penuh dengan puntung	This ashtray is full of cigarette butts
Saya suka makan kalkun	I like to eat turkey
Saya suka joging setiap pagi	I like jogging every morning
Saya membeli tiket lotre hari ini	I bought a lottery ticket today
Kue ini memiliki rasa karamel	This cake has a caramel flavor
Dia memakai piama baru	She is wearing new pajamas
Dia jadi sinting setelah itu	He went crazy after that
Dia berjalan di jalang itu	He walks on that path
Tahun ini adalah tahun kabisat	This year is a leap year
Saya membeli bolpoin baru	I bought a new ballpoint pen
Saya suka makaroni keju	I like macaroni and cheese
Saya suka aprikot segar	I like fresh apricots
Dia bermain simbal dengan ceria	He plays the cymbals cheerfully
Kami akan barbeku di taman	We will barbecue in the park
Dia bermain klarinet di panggung	He plays the clarinet on stage
Dia memang bedebah itu	He is indeed that bastard
Zombi menyerang desa malam ini	Zombies are attacking the village tonight
Saya suka makan panekuk	I like to eat pancakes
Saya mengenakan sweter baru	I am wearing a new sweater
Rasul membawa wahyu Tuhan	The prophet brought the revelation of God
Pemerintah memberikan subsidi pangan.	The government provides food subsidies
Redaksi artikel perlu diperbaiki	The article's editing needs to be improved
Harga komoditas terus meningkat	The price of commodities continues to rise
Kita perlu musyawarah bersama	We need to have a joint discussion
Dia bercita-cita jadi wirausaha	She aspires to be an entrepreneur
Shalat dhuha adalah sunah Rasul	Dhuha prayer is the Sunnah of the Messenger
Hidayah Allah selalu menyertai kita	The guidance of Allah always accompanies us
Provinsi itu memiliki otonomi luas	The province has broad autonomy
Semen digunakan untuk membangun rumah	Cement is used to build houses
Injil mengajarkan kasih sayang	The gospel teaches love and compassion
Santri belajar di pesantren setiap hari	Students study at the pesantren every day
Hakikat hidup penuh makna	The essence of life is full of meaning
Amanat itu harus dijaga	The mandate must be kept
Hormon mempengaruhi suasana hati	Hormones affect mood
Dia menerima anugerah terbaik tahun ini	He received the best award of the year
Bendahara mengelola keuangan sekolah	The treasurer manages the school's finances
Dia adalah orang yang amanah	He is a trustworthy person
Burung itu terjebak dalam jerat	The bird is trapped in a snare
Eksplorasi alam menambah pengetahuan	Nature exploration adds knowledge
Perusahaan melakukan akuisisi baru	The company is making a new acquisition
Dia bermain dengan bek itu	He plays with the defender
Jemaat berkumpul di gereja	The congregation gathers at the church
Pemerintah memberikan insentif pajak	The government provides tax incentives
Armada kapal berlayar ke pelabuhan	The fleet of ships sails to the port
Konon, dia sudah pergi jauh	It is said that he has gone far
Rezeki datang dari usaha keras	Blessings come from hard work
Spekulasi pasar meningkat tajam	Market speculation has sharply increased
Neraca keuangan perusahaan stabil	The company's financial balance is stable
Beramal mendatangkan banyak pahala	Charity brings a lot of rewards
Dia melaporkan kasus perkosa itu	He reported the rape case
Proyek itu sudah rampung sekarang	The project is now completed
Substansi penelitian ini sangat penting	The substance of this research is very important
Mutasi gen dapat menyebabkan penyakit	Gene mutations can cause disease
Dia tukas bahwa itu benar	He stated that it was true
Dia dituduh melakukan fitnah	He was accused of slander
Ujian lisan berlangsung hari ini	The oral exam takes place today
Kumulasi data menunjukkan tren meningkat	Data accumulation shows an increasing trend
Sperma penting untuk reproduksi manusia	Sperm is important for human reproduction
Kita harus mengikuti kaidah tersebut	We must follow that rule
Dia pangku anaknya dengan lembut	She gently cradles her child
Ikuti protokol kesehatan dengan baik	Follow the health protocols properly
Polisi melakukan razia di jalan	The police conducted a raid on the road
Kiamat bisa datang kapan saja	The apocalypse can come at any time
Advokat itu membantu kliennya	The lawyer helps his client
Kata 'buku' adalah nomina	The word 'book' is a noun
Kesehatan jasmani perlu dijaga	Physical health needs to be maintained
Omzet penjualan tahun ini meningkat	This year's sales revenue has increased
Ide ini sudah dipatenkan	This idea has been patented
Kognisi manusia mempengaruhi perilaku	Human cognition influences behavior
Saya butuh klarifikasi lebih lanjut	I need further clarification
Atribut tersebut sangat penting dalam presentasi	The attribute is very important in the presentation
Eksploitasi sumber daya alam terus berlangsung	The exploitation of natural resources continues
Dia mendapatkan predikat juara kelas	He received the title of class champion
Proses mediasi berjalan lancar	The mediation process went smoothly
Dia tebang pohon besar	He cuts down a big tree
Sistem irigasi meningkatkan hasil panen	Irrigation systems increase crop yields
Metabolit berperan penting dalam tubuh	Metabolites play an important role in the body
Kami pergi ziarah ke makam	We went on a pilgrimage to the grave
Dia adalah kesatria yang berani	He is a brave knight
Retribusi parkir naik tahun ini	Parking fees have increased this year
Anak-anak bermain leluasa di taman	The children play freely in the park
Korps militer sedang berlatih	The military corps is training
Pengukuran metrik sangat penting	Metric measurement is very important
Teologi membantu memahami agama lebih dalam	Theology helps to understand religion more deeply
Letnan itu memimpin pasukan	The lieutenant led the troops
Dia sadap getah karet	He taps rubber latex
Molekul air penting untuk kehidupan	Water molecules are important for life
Sivitas akademika berkolaborasi aktif	The academic community collaborates actively
Dia melakukan manipulasi data	He manipulated the data
Ayah akan sembelih kambing besok	Father will slaughter the goat tomorrow
Dia datang sebagai tamu tandang	He came as a guest
Candu dapat merusak kesehatan	Opium can damage health
Saya perlu telaah laporan itu	I need to review that report
Enzim membantu proses pencernaan makanan	Enzymes help the process of digesting food
Dia bantai lawan mainnya	He crushed his opponent
Proklamasi kemerdekaan Indonesia penting	The proclamation of Indonesia's independence is important
Gunakan nalar dalam keputusanmu	Use reason in your decision
Saya sedang memperbarui portofolio	I am updating my portfolio
Dia jual baju eceran	He sells clothes retail
Spanduk itu menarik perhatian pengunjung	The banner attracted the attention of the visitors
Mereka gelut di lapangan	They are fighting in the field
Dia pasrah pada takdirnya	He surrenders to his fate
Dia memberikan orasi yang menginspirasi	He gave an inspiring speech
Hubungan mereka semakin intim	Their relationship is becoming more intimate
Pendidikan di sekolah ini sekuler	Education in this school is secular
Dia sujud di masjid	He prostrated in the mosque
Umpama kita pergi bersama	Suppose we go together
Dia coret gambar di buku	He drew a picture in the book
Dinasti itu berkuasa lama	The dynasty ruled for a long time
Dia merantau ke Jakarta	He migrated to Jakarta
Kontingen Indonesia siap bertanding	The Indonesian contingent is ready to compete
Taruna itu sedang berlatih keras	The cadet is training hard
Kasus ini termasuk hukum perdata	This case falls under civil law
Nilai saham anjlok drastis	The stock value plummeted drastically
Dia melakukan provokasi publik	He provoked the public
Data tersebut bersifat empiris	The data is empirical
Kain ini memiliki corak indah	This fabric has a beautiful pattern
Kurs dolar meningkat hari ini	The dollar exchange rate increased today
Dia akan melakukan baptis minggu ini	He will be baptized this week
Cinta mereka kekal selamanya	Their love is eternal forever
Dia mencapai orgasme yang hebat	She reached a great orgasm
Dia ingin menjadi syahid	He wants to be a martyr
Rapat pleno berlangsung hari ini	The plenary meeting takes place today
Fluktuasi harga barang meningkat tajam	The fluctuation of prices for goods has increased sharply
Karya seni itu sangat ilahi	That artwork is very divine
Saya membeli suvenir di Bali	I bought a souvenir in Bali
Nilai valuta asing meningkat drastis	The foreign exchange rate increased drastically
Proses yudisial berlangsung transparan	The judicial process is transparent
Degradasi lingkungan semakin mengkhawatirkan	Environmental degradation is increasingly concerning
Doktrin tersebut mempengaruhi kebijakan pemerintah	The doctrine influenced government policy
Ekspektasi kita terlalu tinggi	Our expectations are too high
Kue ini memiliki tekstur lembut	This cake has a soft texture
Pendidikan ekologi penting untuk masa depan	Ecological education is important for the future
Kesehatan psikis perlu dijaga	Mental health needs to be maintained
Dia genjot sepeda cepat-cepat	He pedaled the bike quickly
Ekonomi mengalami resesi tahun ini	The economy is experiencing a recession this year
Dia amuk karena marah	He went on a rampage because he was angry
Bisnis waralaba semakin berkembang	Franchise business is growing rapidly
Reduksi emisi gas rumah kaca	Reduction of greenhouse gas emissions
Biksu itu sedang bermeditasi	The monk is meditating
Rumah itu akan digusur segera	The house will be demolished soon
Mobil ini irit bahan bakar	This car is fuel efficient
Air hujan mengalir di talang	Rainwater flows in the gutter
Dia menggunakan siasat cerdas	He uses clever tactics
Dia memiliki banyak piutang	He has many debts
Perusahaan itu melakukan monopoli pasar	The company monopolized the market
Tolong rangkum informasi ini	Please summarize this information
Piagam itu ditandatangani bersama	The charter was signed together
Data harus sinkron dengan laporan	Data must be synchronized with the report
Setiap manusia memiliki fitrah baik	Every human being has a good nature
Dia rombak strategi lama	He revamped the old strategy
Polisi gerebek tempat judi ilegal	Police raided an illegal gambling place
Poligami masih menjadi perdebatan luas	Polygamy is still a widespread debate
Penetrasi pasar semakin meningkat tahun ini	Market penetration is increasing this year
Bahwasanya ia datang terlambat	That he came late
Penelitian arkeologi menarik banyak perhatian	Archaeological research attracts a lot of attention
Konsorsium itu sedang bernegosiasi	The consortium is negotiating
Kami perlu mengecek inventaris barang	We need to check the inventory of items
Tanaman itu mulai jalar di tanah	The plant started to crawl on the ground
Kucing itu bermain dengan seng	The cat is playing with a can
Dia memang jahil sekali	He is indeed very mischievous
Alat ini harus steril sebelum digunakan	This tool must be sterile before use
Es batu lebur di panas	Ice melts in the heat
Kiat sukses dalam berbisnis	Success tips in business
Amendemen undang-undang diperlukan segera	Amendments to the law are needed immediately
Dia bisa melakukan sulap	He can do magic
Kalimat ini bersifat majemuk	This sentence is compound
Perasaan itu manifes dalam tindakan	The feeling is manifested in actions
Kita harus ulur waktu sedikit	We need to buy some time
Gembala itu menjaga domba-dombanya	The shepherd takes care of his sheep
Detasemen itu siap beraksi	The detachment is ready to act
Proses belajar harus kontinu	The learning process must be continuous
Kita menghargai diversitas budaya Indonesia	We appreciate the cultural diversity of Indonesia
Proses fermentasi menghasilkan minuman sehat	The fermentation process produces a healthy drink
Kita perlu moderasi dalam makan	We need moderation in eating
Stimulasi otak penting untuk belajar	Brain stimulation is important for learning
Saya suka singkong goreng	I like fried cassava
Dia hengkang tanpa kabar	He left without a word
Keputusan ini krusial bagi kita	This decision is crucial for us
Proses induksi mempengaruhi hasil penelitian	The induction process affects the research results
Destinasi liburan kami sudah siap	Our holiday destination is ready
Ekspedisi ke pulau terpencil	Expedition to a remote island
Entitas bisnis itu berkembang pesat	The business entity is growing rapidly
Karya seni itu gugah semangat	The artwork inspires enthusiasm
Dia terlibat dalam lacur itu	She was involved in that prostitution
Burung itu menangkap mangsa kecil	The bird catches small prey
Dia memiliki karisma yang luar biasa	He has extraordinary charisma
Angin kencang terpa wajahku	The strong wind hits my face
Cagar alam ini harus dilindungi	This nature reserve must be protected
Aspek yuridis perlu diperhatikan	Legal aspects need to be considered
Dia bilang kontol	He said dick
Ibadat dilakukan dengan khusyuk	Worship is performed with devotion
Silinder ini berisi air bersih	This cylinder contains clean water
Air sungai itu terkena kontaminasi	The river water is contaminated
Dia menerima mandat baru	He received a new mandate
Arteri membawa darah ke jantung	Arteries carry blood to the heart
Suara itu terdengar seperti gema	The sound was like an echo
Merak itu sangat indah	The peacock is very beautiful
Pengalaman itu terasa mistik	The experience felt mystical
Gunung berapi mengalami erupsi besar	The volcano experienced a major eruption
Panitera sedang mempersiapkan dokumen	The clerk is preparing the documents
Kontraksi otot terjadi saat berolahraga	Muscle contractions occur during exercise
Dia mengucapkan mantra dengan khusyuk	He recited the mantra with devotion
Plafon rumah ini tinggi sekali	The ceiling of this house is very high
Dia merasa berahi saat itu	He felt aroused at that time
Dia anak autis yang cerdas	He is a smart autistic child
Dia mendapatkan ekspos media luas	She received extensive media exposure
Dia menimpal pendapatku dengan baik	He responded to my opinion well
Kita perlu memperkuat sektor maritim	We need to strengthen the maritime sector
Saya akan lawat teman sakit	I will visit a sick friend
Hati-hati dengan calo tiket	Be careful with ticket scalpers
Pohon itu bisa tangkal angin	The tree can withstand the wind
Pertumbuhan ekonomi kita stagnan	Our economic growth is stagnant
Buron itu berhasil melarikan diri	The fugitive managed to escape
Kakinya timpang setelah kecelakaan	His leg is limping after the accident
Segel surat itu sudah rusak	The seal of the letter is already damaged
Keris itu diwariskan turun-temurun	The dagger is passed down through generations
Dia sedang menyelesaikan disertasi	She is completing her dissertation
Burung itu sudah jinak	The bird is already tame
Postur tubuhnya terlihat tegap	His body posture looks upright
Mukjizat terjadi di tengah kesulitan	Miracles happen in the midst of difficulties
Narasi cerita itu menarik perhatian	The narrative of the story captures attention
Reklame itu menarik perhatian banyak orang	The advertisement attracted the attention of many people
Fisiologi tubuh manusia menarik sekali	Human body physiology is very interesting
Sirsak enak untuk jus	Soursop is good for juice
Dia selisik informasi penting	He is investigating important information
Bola itu memantul ke dinding	The ball bounces off the wall
Belanja di toko grosir murah	Shopping at a cheap grocery store
Dia intai gerak-gerik musuh	He watches the movements of the enemy
Kikis cat dinding yang lama	Scrape off the old wall paint
Dia adalah seteru abadi saya	He is my eternal rival
Dia hujat keputusan itu	He criticized the decision
Dia menunjukkan empati yang tulus	He showed sincere empathy
Kadar glukosa dalam darah normal	The glucose level in the blood is normal
Kakekku adalah orang sepuh	My grandfather is an elderly person
Pendidikan membentuk pekerti yang baik	Education shapes good character
Saya belajar antropologi di universitas	I study anthropology at university
Dia banting pintu keras-keras	He slammed the door hard
Proses konsiliasi berjalan lancar	The conciliation process went smoothly
Dia memiliki talenta luar biasa	She has extraordinary talent
Agregat ini digunakan untuk konstruksi	This aggregate is used for construction
Polisi menyelamatkan sandera di sana	The police rescued the hostages there
Dia melakukan penggalan cerita itu	He made the excerpt of the story
Kami melihat tengara yang indah	We saw a beautiful landmark
Kudeta itu mengguncang pemerintahan	The coup shook the government
Baginda hadir di istana hari ini	The king is present at the palace today
Hiruk pikuk pasar sangat ramai	The hustle and bustle of the market is very lively
Belenggu itu mengikat kebebasan kita	The shackles bind our freedom
Dia adalah cendekia muda berbakat	He is a talented young scholar
Kehilangan itu adalah petaka besar	The loss is a great disaster
Anak itu mengalami kejang mendadak	The child experienced a sudden seizure
Tali itu sudah mulai kendur	The rope has started to loosen
Dia berada di kelas madya	She is in the intermediate class
Dia memiliki pendekatan yang pragmatis	He has a pragmatic approach
Sindikat narkoba ditangkap polisi	The drug syndicate was arrested by the police
Kain ini dihiasi bordir indah	This fabric is adorned with beautiful embroidery
Saya membaca biografi tokoh terkenal	I read the biography of a famous figure
Kronologi kejadian itu membingungkan	The chronology of the event is confusing
Membran sel berfungsi penting	The cell membrane has an important function
Rasa itu semu dan tidak nyata	The feeling is fleeting and not real
Dia bungkam saat ditanya	He was silent when asked
Tanah gambut menyimpan air.	Peat soil holds water
Saya salut dengan prestasinya	I admire his achievement
Mereka keroyok lawan bersama	They attacked the opponent together
Dia bergabung dengan tarekat itu	He joined the order
Dia membaca wasiat kakeknya	He reads his grandfather's will
Saya mengajukan ekstensi waktu	I am requesting an extension of time
Guruh terdengar di kejauhan	Thunder is heard in the distance
Selubung misteri menyelimuti malam	A shroud of mystery envelops the night
Dia suka intip tetangga	He likes to spy on the neighbors
Analogi ini menjelaskan konsep tersebut	This analogy explains the concept
Saya bertemu kolega baru	I met a new colleague
Mereka mengunjungi biara tua	They visited the old monastery
Anak itu baru khitan	The child has just been circumcised
Tolong tambahkan spasi di sini	Please add a space here
Pendapatan kapita meningkat tahun ini	Capital income increases this year
Dia menulis sajak indah	He writes a beautiful poem
Dia membuat gebrak baru	He made a new breakthrough
Penting menjaga hidrasi tubuh setiap hari	It is important to maintain body hydration every day
Dia mengenakan jubah hitam	He is wearing a black robe
Susu ini sudah kedaluwarsa	This milk is already expired
Dia perah susu sapi tiap pagi	He milks the cow every morning
Aku butuh teman curhat	I need a friend to confide in
Kodrat manusia adalah berfikir	The nature of humans is to think
Dia suka bermain seling di taman	He likes playing rope in the park
Kebijakan sekolah harus inklusif	School policies must be inclusive
Invasi musuh mengancam perdamaian	The enemy invasion threatens peace
Polisi berhasil ringkus pelaku kejahatan	The police successfully caught the criminal
Dampak elektoral pemilu signifikan	The electoral impact of the election is significant
Aku ingin tilik rumah baru	I want to visit the new house
Dia acung tangan tanda setuju	He raised his hand as a sign of agreement
Spektrum warna pelangi indah	The beautiful spectrum of rainbow colors
Petugas medis sigap menangani pasien	Medical personnel quickly handled the patient
Aku menghadapi dilema besar hari ini	I am facing a big dilemma today
Presentasi dilakukan secara simultan di ruangan berbeda	The presentation is conducted simultaneously in different rooms
Harapan itu akhirnya kandas	That hope finally failed
Dia sisip pesan rahasia	He inserted a secret message
Perilaku cabul itu tidak pantas	That immoral behavior is inappropriate
Ikrar itu memperkuat persatuan bangsa	The pledge strengthens the unity of the nation
Gerombol anak-anak bermain bola	A group of children are playing ball
Ritual itu dianggap sangat sakral	The ritual is considered very sacred
Burung itu menunjukkan sikap teritorial	The bird shows territorial behavior
Pagu anggaran proyek sudah ditetapkan	The project budget ceiling has been established
Kisruh itu membuat suasana tegang	The turmoil created a tense atmosphere
Mataku terasa pedih setelah menangis	My eyes feel sore after crying
Dia acap berkunjung ke rumah	He often visits the house
Tampangnya terlihat cukup ramah	His face looks quite friendly
Langkah preventif penting dalam kesehatan	Preventive measures are important in health
Aku lagi nyari buku baru	I am looking for a new book
Perusahaan itu dinyatakan pailit	The company was declared bankrupt
Sekat ruangan dibuat dari kayu	The room partition is made of wood
Baterai mengandung logam timbal	The battery contains lead metal
Polis membantu mengatur lalu lintas	Police help to manage traffic
Reaktor fusi menghasilkan energi besar	Fusion reactors produce large energy
Dia tetap tabah menghadapi ujian	He remains resilient in facing the test
Air sungai terlihat keruh pagi ini	The river water looks murky this morning
Serviks memerlukan pemeriksaan rutin dokter	The cervix requires regular doctor checkups
Tolong beri komen di sini	Please leave a comment here
Daun sirih untuk tradisi budaya	Betel leaves for cultural tradition
Dia dituduh murtad oleh tetangga	He was accused of apostasy by the neighbors
Jangan lupa coblos nomor dua	Don't forget to punch number two
Dokter melakukan autopsi jenazah	The doctor performs an autopsy on the corpse
Manuver mobil itu sangat tepat	The car maneuver was very precise
Pemerintah berusaha basmi korupsi	The government strives to eradicate corruption
Kejadian nahas menimpa dia	A tragic event befell him
Larva kupu-kupu berubah menjadi pupa	The butterfly larva turns into a pupa
Dia memegang cambuk panjang merah	He is holding a long red whip
Buah eksotis itu menarik perhatian	The exotic fruit attracts attention
Aku suka makan kerupuk pedas	I like to eat spicy crackers
Dia singkap rahasia lama keluarga	He uncovers the family's old secret
Polisi mulai mengusut kasus ini	The police have begun investigating this case
Saya parut keju untuk salad	I grate cheese for salad
Etanol digunakan sebagai bahan bakar alternatif	Ethanol is used as an alternative fuel
Jangan coba-coba sontek ya	Don't even try to cheat
Dia piawai dalam memasak rendang	He is skillful in cooking rendang
Dia merasa takut karena intimidasi	He feels afraid because of intimidation
Nasi ini terasa kurang basa	This rice tastes less salty
Dokter memeriksa kesehatan prostat pria	The doctor examines the health of the male prostate
Dia diminta teken kontrak baru	He was asked to sign a new contract
Kami menanam sayur di petak	We plant vegetables in the plot
Dia pergi ke tukang tambal ban	He went to the tire repairman
Perusahaan meningkatkan ekuitas pemiliknya	The company increases its owners equity
tentara siap gempur musuh	soldiers ready to attack the enemy
Takar gula sesuai resepnya	Measure the sugar according to the recipe
Koroner memeriksa penyebab kematian	The coroner examines the cause of death
Mereka membicarakan teori konspirasi terbaru	They are discussing the latest conspiracy theory
Semoga cinta kita langgeng selalu	May our love last forever
Pemerintah melarang praktik gratifikasi dalam birokrasi	The government prohibits gratification practices in the bureaucracy
Dia bermain suling dengan indah	He plays the flute beautifully
Arwah nenek selalu kami kenang	We always remember our grandmother's spirit
Ibu tumbuk bawang merah tadi	Mother pounded the shallots earlier
Dia bergabung dengan sekte rahasia	He joined a secret sect
Api menyala dengan arang panas	The fire burns with hot charcoal
Lapak itu penuh pengunjung ramai	The stall is full of many visitors
