The goat has long horns	Kambing itu memiliki tanduk panjang
I went to the shaman today	Saya pergi ke dukun hari ini
The company eventually went bankrupt	Perusahaan itu akhirnya bangkrut
We visited a beach resort	Kami mengunjungi resor pantai
Swipe the card for this payment	Gesek kartu untuk pembayaran ini
The child was abandoned on the street	Anak itu telantar di jalan
Farmers use pesticides for crops	Petani menggunakan pestisida untuk tanaman
Children swing in the park	Anak-anak ayun di taman
The system configuration needs to be updated	Konfigurasi sistem perlu diperbarui
The problem feels trivial	Masalah itu terasa sepele saja
The canary is singing beautifully	Burung kenari itu berkicau merdu
This condition causes several complications	Kondisi ini menyebabkan beberapa komplikasi
She is wearing a red mask	Dia mengenakan topeng berwarna merah
The widow lives alone now	Janda itu tinggal sendiri sekarang
The cavity in the wall of the house is leaking	Rongga di dinding rumah bocor
I send the letter now	Saya hantar surat itu sekarang
Coral reefs in beautiful seas	Terumbu karang di laut indah
The water is clear and transparent	Airnya bening dan jernih
He is a famous puppeteer	Dia adalah dalang terkenal
The result is only partial	Hasilnya hanya parsial saja
Vegetation in lush tropical forests	Vegetasi di hutan tropis subur
His character is quite captivating	Watak dia cukup menarik hati
The guerrilla forces attack tonight	Pasukan gerilya menyerang malam ini
I bought a new photo frame	Saya membeli bingkai foto baru
I ride a rickshaw to the market	Saya naik becak ke pasar
The crater looks amazing	Kawah itu terlihat menakjubkan
He was caught in a rat trap	Dia terkena perangkap tikus
The speed of the car is experiencing acceleration	Kecepatan mobil mengalami akselerasi
The colonel leads the troops	Kolonel itu memimpin pasukan
That book is a family heirloom	Buku itu adalah pusaka keluarga
Javanese script is rich in meaning	Aksara Jawa kaya akan makna
He feels frustrated with his job	Dia merasa frustrasi dengan pekerjaan
She is always pessimistic about the future	Dia selalu pesimis tentang masa depan
He took a shortcut	Dia mengambil jalan pintas
The car battery is dead	Aki mobilnya sudah habis
He estimates the price of the item	Dia taksir harga barang itu
The color of the shirt is clearly contrasting	Warna baju itu kontras jelas
We need to find a compromise now	Kita perlu mencari kompromi sekarang
The jasmine flower is fragrant in the garden	Bunga melati harum di taman
This paper is already fragile	Kertas ini sudah rapuh
He supports that decision	Dia sokong keputusan itu
My sleep is disturbed because of overlapping	Tidurku terganggu karena tindih
He is a good widower	Dia adalah duda yang baik
Data compression speeds up downloads	Kompresi data mempercepat pengunduhan
The oil refinery operates day and night	Kilang minyak beroperasi siang malam
The cat has a long tail	Kucing itu punya buntut panjang
Abortion is a sensitive topic	Aborsi adalah topik yang sensitif
This city has an ancient history	Kota ini memiliki sejarah purba
The population census is conducted every year	Sensus penduduk dilakukan setiap tahun
Reach for your dreams as high as the sky	Gapai mimpi setinggi langit
The caterpillar is crawling on the leaf	Ulat itu merayap di daun
The iron is already rusty	Besi itu sudah berkarat
The train carriage is full of passengers	Gerbong kereta penuh penumpang
The view here is fantastic	Pemandangan di sini fantastis
This room is messy again	Kamar ini berantak sekali lagi
This jelly tastes good	Jeli ini rasanya enak
Parasites live in the host's body	Parasit hidup di tubuh inang
I need a notary for the document	Saya butuh notaris untuk dokumen
The rotation of the Earth affects the weather	Rotasi bumi mempengaruhi cuaca
If it rains we will still go	Jikalau hujan, kita tetap pergi
He is the youngest child in the family	Dia adalah anak bungsu keluarga
The box is one cubic in size	Kotak itu berukuran satu kubik
People are crowding in the market	Orang-orang kerumun di pasar
I am writing a draft of the report	Saya sedang menulis draf laporan
That action is not ethical	Tindakan itu tidak etis
The direction of the qibla must be accurate	Arah kiblat harus tepat
He is a football fanatic	Dia adalah penggemar fanatik sepak bola
The bridge collapsed suddenly	Jembatan itu ambruk mendadak
He looks sluggish today	Dia terlihat lesu hari ini
We need a moment's pause	Kita butuh jeda sejenak
She needs a new vaccine injection	Dia membutuhkan injeksi vaksin baru
That style of dressing is very feminine	Gaya berpakaian itu sangat feminin
The audience enjoyed the performance	Audiens menikmati pertunjukan itu
The smell of the animal carcass is detected	Bangkai hewan itu tercium bau
I read the brochure	Saya membaca brosur itu
The express train arrives on time	Kereta ekspres tiba tepat waktu
This food tastes authentic and delicious	Makanan ini terasa autentik dan lezat
My account balance has decreased	Saldo rekening saya berkurang
The room temperature remains constant	Suhu ruangan tetap konstan
His views are quite moderate	Pandangan dia cukup moderat
This number is odd isn't it?	Nomor ini ganjil, bukan?
The children learn at the studio	Anak-anak belajar di sanggar
Tuberculosis can be contagious	Penyakit tuberkulosis bisa menular
The admiral leads the naval fleet	Laksamana memimpin armada laut
Whenever you come here	Bilamana kau datang ke sini
Education about contraception is very important	Pendidikan tentang kontrasepsi penting sekali
He has a strange obsession	Dia memiliki obsesi yang aneh
She is undergoing quarantine at home	Dia menjalani karantina di rumah
The story ends tragically	Kisahnya berakhir dengan tragis
His face is full of old wrinkles	Wajahnya penuh kerut tua
The collection of antique books is interesting	Koleksi buku antik itu menarik
The data is static only	Data tersebut bersifat statis saja
This book collection is complete and interesting	Koleksi buku ini komplet dan menarik
This dish is rich in natural spices	Masakan ini kaya rempah alami
Cloves are used in traditional cuisine	Cengkih digunakan dalam masakan tradisional
The atmosphere tonight is very quiet	Suasana malam ini sunyi sekali
Termites are damaging the wood of my house	Rayap merusak kayu rumahku
He is standing in the voting booth	Dia berdiri di bilik suara
The image looks blurry because of the pixels	Gambar itu terlihat buram karena piksel
The sparkle of stars adorns the night	Kilau bintang menghiasi malam
The singer's voice is hoarse	Suara penyanyi itu serak
This fabric is made of cotton	Kain ini terbuat dari kapas
Let's relax here	Mari kita rileks di sini
The sap of this tree is very sticky	Getah pohon ini lengket sekali
Lice in the child's hair	Kutu di rambut anak itu
I will go to the rally	Saya akan pergi ke reli
The quarterly report is ready	Laporan kuarter sudah siap
The show was truly spectacular	Pertunjukan itu benar-benar spektakuler
He speaks in the local dialect	Dia berbicara dalam dialek lokal
Gravity pulls objects downwards	Gravitasi menarik benda ke bawah
The bride looks beautiful	Mempelai wanita tampak cantik
His anger is difficult to control	Amarahnya sulit untuk dikendalikan
That fantasy makes me happy	Fantasi itu membuatku bahagia
He likes wrestling at school	Dia suka gulat di sekolah
Marines safeguard our sea security	Marinir menjaga keamanan laut kita
This need is very urgent	Kebutuhan ini sangat urgen
The company's assets increased this year	Aktiva perusahaan meningkat tahun ini
Skin pores need to be cared for	Pori-pori kulit perlu dirawat
I miss home and family	Saya kangen rumah dan keluarga
The book cover is blue	Sampul buku itu berwarna biru
The cargo has arrived at the port	Kargo sudah tiba di pelabuhan
Skin irritation due to allergy	Iritasi kulit akibat alergi
The television antenna is broken	Antena televisi itu rusak
The cake is very delicious	Kek itu enak sekali
The lines run parallel	Garis-garis itu berjalan paralel
He is our eldest child	Dia adalah anak sulung kami
Water flows in the ditch	Air mengalir di parit
He is indifferent to the problem	Dia acuh terhadap masalah itu
Stars adorn the night cosmos	Bintang-bintang menghiasi kosmos malam
Traffic on the road is heavily congested	Trafik di jalan macet berat
We need nickel for batteries	Kita butuh nikel untuk baterai
The space mission begins today	Misi ke antariksa dimulai hari ini
My pulse is racing	Nadi saya berdenyut kencang
This directory contains important information	Direktori ini berisi informasi penting
He slapped his classmate	Dia tampar teman sekelasnya
She is my stepchild	Dia anak tiri saya
We are installing a new partition	Kami memasang partisi baru
I have filled in that entry	Saya sudah mengisi entri itu
The tree is leaning to the left	Pohon itu condong ke kiri
The production process requires modern automation	Proses produksi membutuhkan automasi modern
She let out a soft sigh	Dia mengeluarkan desah pelan
The child has measles	Anak itu terkena campak
I like grilled fish side dishes	Saya suka lauk ikan bakar
This refrigerator needs to vacuum air	Kulkas ini perlu vakum udara
She suffers from a rare syndrome	Dia menderita sindrom langka
He is an amateur in photography	Dia seorang amatir dalam fotografi
The sound of crickets can be heard tonight	Suara jangkrik terdengar malam ini
The cart is full of vegetables	Gerobak itu penuh sayuran
The skull was found in the forest	Tengkorak itu ditemukan di hutan
She went to the new boutique	Dia pergi ke butik baru
She was shocked to hear the news	Dia syok mendengar berita itu
My child's report card is good this year	Rapor anakku bagus tahun ini
This film is very horror	Film ini sangat horor
The courier delivers the package today	Kurir mengantarkan paket hari ini
Wash your hands before eating	Basuh tangan sebelum makan
My family is close relatives	Keluarga saya adalah famili dekat
Iron ore is found here	Bijih besi ditemukan di sini
He gave a farewell wave	Dia memberi lambai perpisahan
The child is playing naked on the beach	Anak itu bermain bugil di pantai
Climate change has massive impacts	Perubahan iklim berdampak masif
She became hysterical when she heard the news	Dia menjadi histeris saat mendengar berita itu
The horse is standing on the straw	Kuda itu berdiri di jerami
Our mission is to help the community	Misi kami adalah membantu masyarakat
The mosque dome is very beautiful	Kubah masjid itu sangat indah
She draws a beautiful flower sketch	Dia menggambar sketsa bunga indah
He has a bald head	Dia memiliki kepala gundul
Wind turbines generate electrical energy	Turbin angin menghasilkan energi listrik
The forest felt dark and silent	Hutan itu terasa kelam dan sunyi
The child is an orphan	Anak itu adalah piatu
The deadline for submitting assignments is approaching	Tenggat waktu pengumpulan tugas mendekat
He rides a scooter to school	Dia naik skuter ke sekolah
The shirt looks dull and faded	Baju itu terlihat kusam dan pudar
He is still single until now	Dia masih lajang hingga sekarang
There is no time today	Kagak ada waktu hari ini
Turmeric is used in traditional cuisine	Kunyit digunakan dalam masakan tradisional
Climatology studies are important for agriculture	Studi klimatologi penting untuk pertanian
He follows the rhythm of the music	Dia mengikuti ritme musik
Debris from the building is scattered on the road	Puing bangunan berserakan di jalan
He also went to the market	Dia jua pergi ke pasar
The concert was accompanied by a large orchestra	Konser itu diiringi orkestra besar
The monorail connects two cities	Monorel menghubungkan dua kota.
He started to paddle the boat	Dia mulai kayuh perahu
He is annoyed with his attitude	Dia sebal dengan sikapnya
The idea is brilliant and innovative	Ide itu brilian dan inovatif
The safe is locked tight	Brankas itu terkunci rapat
My ear hurts after the concert	Kupingku sakit setelah konser
The sound of the bird is melodious	Suara burung itu merdu
First impressions are very important	Impresi pertama sangat penting
The fish has beautiful fins	Ikan itu memiliki sirip yang indah
I feel awkward when speaking	Saya merasa canggung saat berbicara
The donkey is eating grass	Keledai itu sedang makan rumput
He is still sane and healthy	Dia masih waras dan sehat
I like to eat oysters	Saya suka makan tiram
Morning dew clings to the leaves	Embun pagi menempel di daun
Moss grows on the wet wall	Lumut tumbuh di dinding basah
The council will be held next week	Konsili diadakan minggu depan
The pancreas produces the hormone insulin	Pankreas menghasilkan hormon insulin
Dinosaurs lived millions of years ago	Dinosaurus hidup jutaan tahun lalu
This device is compatible with the system	Perangkat ini kompatibel dengan sistem.
The fish has shiny scales	Ikan itu memiliki sisik berkilau
He uses steroids for recovery	Dia menggunakan steroid untuk pemulihan
She is still naive about life	Dia masih naif tentang hidup
The book is in the box	Buku itu ada di boks
I express my condolences	Saya menyampaikan rasa sungkawa
She reads an erotic novel	Dia membaca novel erotis
He fell and has a sore buttocks	Dia jatuh dan sakit bokong
The melody is very beautiful	Melodi itu sangat indah
He is lying dying at home	Dia terbaring sekarat di rumah
The quality of vegetables is influenced by carotene	Kualitas sayuran dipengaruhi karotena
This beef rib is very delicious	Iga sapi ini lezat banget
Catering for the wedding event	Katering untuk acara pernikahan
He hits the wood with an axe	Dia memukul kayu dengan kapak
I like morning aerobics	Saya suka aerobik pagi hari
I bought new tools	Saya membeli perkakas baru
The child is fussy when hungry	Anak itu rewel saat lapar
The cathedral looks magnificent	Katedral itu terlihat megah
My instinct always guides me right	Instingku selalu membimbingku benar
Our team's mascot is very cute	Maskot tim kami sangat lucu
He takes the paintbrush	Dia mengambil kuas cat
The green grasshopper jumps high	Belalang hijau melompat tinggi
The new millennium brings significant changes	Milenium baru membawa perubahan besar
I am experiencing constipation today	Aku mengalami sembelit hari ini
I like to ride in a jeep	Saya suka naik jip
I forgot the calculator at home	Saya lupa kalkulator di rumah
He speaks through the microphone	Dia berbicara melalui mikrofon
The car honked the horn	Mobil itu membunyikan klakson
I gargle with salt water	Saya kumur dengan air garam
She is wearing a new coat	Dia mengenakan mantel baru
He is going to the casino tonight	Dia pergi ke kasino malam ini
She has blonde hair	Dia punya rambut pirang
I live in this prefecture	Saya tinggal di prefektur ini
The taste of this food is very bland	Rasa makanan ini hambar banget
I take the tram to the office	Saya naik trem ke kantor
He makes imitation sculptures	Dia membuat patung imitasi
I like to plant herbs in the garden	Saya suka menanam herba di kebun
Dinner at the hotel buffet	Makan malam di prasmanan hotel
He plays with colorful cubes	Dia bermain dengan kubus warna-warni
I bought a new mattress	Saya membeli matras baru
He is very whiny today	Dia ini cengeng banget hari ini
Send a fax to the office tomorrow	Kirim faks ke kantor besok
She is wearing a red scarf	Dia mengenakan syal merah
We went on a picnic in the park	Kami pergi piknik di taman
She is wearing a new blouse	Dia mengenakan blus baru
I like to play bowling	Saya suka bermain boling
This shirt is made of wool	Kaus ini terbuat dari wol
He bought a new watch	Dia membeli arloji baru
This toilet needs to be cleaned	Kloset ini perlu dibersihkan
The coil works well	Koil itu berfungsi dengan baik
The squirrel jumped high	Tupai itu melompat tinggi
He carries a food tray	Dia membawa nampan makanan
The cholera outbreak spreads quickly	Wabah kolera menyebar cepat
This ashtray is full of cigarette butts	Asbak ini penuh dengan puntung
I like to eat turkey	Saya suka makan kalkun
I like jogging every morning	Saya suka joging setiap pagi
I bought a lottery ticket today	Saya membeli tiket lotre hari ini
This cake has a caramel flavor	Kue ini memiliki rasa karamel
She is wearing new pajamas	Dia memakai piama baru
This year is a leap year	Tahun ini adalah tahun kabisat
I bought a new ballpoint pen	Saya membeli bolpoin baru
I like macaroni and cheese	Saya suka makaroni keju
I like fresh apricots	Saya suka aprikot segar
He plays the cymbals cheerfully	Dia bermain simbal dengan ceria
We will barbecue in the park	Kami akan barbeku di taman
He plays the clarinet on stage	Dia bermain klarinet di panggung
Zombies are attacking the village tonight	Zombi menyerang desa malam ini
I like to eat pancakes	Saya suka makan panekuk
I am wearing a new sweater	Saya mengenakan sweter baru
The government provides food subsidies	Pemerintah memberikan subsidi pangan.
The price of commodities continues to rise	Harga komoditas terus meningkat
She aspires to be an entrepreneur	Dia bercita-cita jadi wirausaha
Dhuha prayer is the Sunnah of the Messenger	Shalat dhuha adalah sunah Rasul
The guidance of Allah always accompanies us	Hidayah Allah selalu menyertai kita
The province has broad autonomy	Provinsi itu memiliki otonomi luas
Cement is used to build houses	Semen digunakan untuk membangun rumah
The gospel teaches love and compassion	Injil mengajarkan kasih sayang
Students study at the pesantren every day	Santri belajar di pesantren setiap hari
The essence of life is full of meaning	Hakikat hidup penuh makna
Hormones affect mood	Hormon mempengaruhi suasana hati
The treasurer manages the school's finances	Bendahara mengelola keuangan sekolah
He is a trustworthy person	Dia adalah orang yang amanah
Nature exploration adds knowledge	Eksplorasi alam menambah pengetahuan
The company is making a new acquisition	Perusahaan melakukan akuisisi baru
He plays with the defender	Dia bermain dengan bek itu
The congregation gathers at the church	Jemaat berkumpul di gereja
The government provides tax incentives	Pemerintah memberikan insentif pajak
The fleet of ships sails to the port	Armada kapal berlayar ke pelabuhan
Market speculation has sharply increased	Spekulasi pasar meningkat tajam
He reported the rape case	Dia melaporkan kasus perkosa itu
The substance of this research is very important	Substansi penelitian ini sangat penting
Gene mutations can cause disease	Mutasi gen dapat menyebabkan penyakit
He was accused of slander	Dia dituduh melakukan fitnah
The oral exam takes place today	Ujian lisan berlangsung hari ini
Data accumulation shows an increasing trend	Kumulasi data menunjukkan tren meningkat
Sperm is important for human reproduction	Sperma penting untuk reproduksi manusia
Follow the health protocols properly	Ikuti protokol kesehatan dengan baik
The apocalypse can come at any time	Kiamat bisa datang kapan saja
The word 'book' is a noun	Kata 'buku' adalah nomina
Physical health needs to be maintained	Kesehatan jasmani perlu dijaga
Human cognition influences behavior	Kognisi manusia mempengaruhi perilaku
I need further clarification	Saya butuh klarifikasi lebih lanjut
The attribute is very important in the presentation	Atribut tersebut sangat penting dalam presentasi
The exploitation of natural resources continues	Eksploitasi sumber daya alam terus berlangsung
The mediation process went smoothly	Proses mediasi berjalan lancar
He cuts down a big tree	Dia tebang pohon besar
Irrigation systems increase crop yields	Sistem irigasi meningkatkan hasil panen
Metabolites play an important role in the body	Metabolit berperan penting dalam tubuh
We went on a pilgrimage to the grave	Kami pergi ziarah ke makam
He is a brave knight	Dia adalah kesatria yang berani
The children play freely in the park	Anak-anak bermain leluasa di taman
The military corps is training	Korps militer sedang berlatih
Theology helps to understand religion more deeply	Teologi membantu memahami agama lebih dalam
The lieutenant led the troops	Letnan itu memimpin pasukan
Water molecules are important for life	Molekul air penting untuk kehidupan
Opium can damage health	Candu dapat merusak kesehatan
Enzymes help the process of digesting food	Enzim membantu proses pencernaan makanan
I am updating my portfolio	Saya sedang memperbarui portofolio
He sells clothes retail	Dia jual baju eceran
The banner attracted the attention of the visitors	Spanduk itu menarik perhatian pengunjung
Their relationship is becoming more intimate	Hubungan mereka semakin intim
Education in this school is secular	Pendidikan di sekolah ini sekuler
He prostrated in the mosque	Dia sujud di masjid
The Indonesian contingent is ready to compete	Kontingen Indonesia siap bertanding
This case falls under civil law	Kasus ini termasuk hukum perdata
The stock value plummeted drastically	Nilai saham anjlok drastis
The data is empirical	Data tersebut bersifat empiris
Their love is eternal forever	Cinta mereka kekal selamanya
She reached a great orgasm	Dia mencapai orgasme yang hebat
The plenary meeting takes place today	Rapat pleno berlangsung hari ini
That artwork is very divine	Karya seni itu sangat ilahi
The foreign exchange rate increased drastically	Nilai valuta asing meningkat drastis
The judicial process is transparent	Proses yudisial berlangsung transparan
Environmental degradation is increasingly concerning	Degradasi lingkungan semakin mengkhawatirkan
The doctrine influenced government policy	Doktrin tersebut mempengaruhi kebijakan pemerintah
Our expectations are too high	Ekspektasi kita terlalu tinggi
The economy is experiencing a recession this year	Ekonomi mengalami resesi tahun ini
He went on a rampage because he was angry	Dia amuk karena marah
Franchise business is growing rapidly	Bisnis waralaba semakin berkembang
Reduction of greenhouse gas emissions	Reduksi emisi gas rumah kaca
Rainwater flows in the gutter	Air hujan mengalir di talang
He uses clever tactics	Dia menggunakan siasat cerdas
Please summarize this information	Tolong rangkum informasi ini
The charter was signed together	Piagam itu ditandatangani bersama
He revamped the old strategy	Dia rombak strategi lama
Polygamy is still a widespread debate	Poligami masih menjadi perdebatan luas
Market penetration is increasing this year	Penetrasi pasar semakin meningkat tahun ini
That he came late	Bahwasanya ia datang terlambat
The consortium is negotiating	Konsorsium itu sedang bernegosiasi
We need to check the inventory of items	Kami perlu mengecek inventaris barang
This tool must be sterile before use	Alat ini harus steril sebelum digunakan
Success tips in business	Kiat sukses dalam berbisnis
Amendments to the law are needed immediately	Amendemen undang-undang diperlukan segera
He can do magic	Dia bisa melakukan sulap
The feeling is manifested in actions	Perasaan itu manifes dalam tindakan
The shepherd takes care of his sheep	Gembala itu menjaga domba-dombanya
The detachment is ready to act	Detasemen itu siap beraksi
The learning process must be continuous	Proses belajar harus kontinu
We appreciate the cultural diversity of Indonesia	Kita menghargai diversitas budaya Indonesia
The fermentation process produces a healthy drink	Proses fermentasi menghasilkan minuman sehat
We need moderation in eating	Kita perlu moderasi dalam makan
Brain stimulation is important for learning	Stimulasi otak penting untuk belajar
This decision is crucial for us	Keputusan ini krusial bagi kita
The induction process affects the research results	Proses induksi mempengaruhi hasil penelitian
Our holiday destination is ready	Destinasi liburan kami sudah siap
Expedition to a remote island	Ekspedisi ke pulau terpencil
The bird catches small prey	Burung itu menangkap mangsa kecil
He has extraordinary charisma	Dia memiliki karisma yang luar biasa
This nature reserve must be protected	Cagar alam ini harus dilindungi
He said dick	Dia bilang kontol
Worship is performed with devotion	Ibadat dilakukan dengan khusyuk
This cylinder contains clean water	Silinder ini berisi air bersih
He received a new mandate	Dia menerima mandat baru
Arteries carry blood to the heart	Arteri membawa darah ke jantung
The peacock is very beautiful	Merak itu sangat indah
The experience felt mystical	Pengalaman itu terasa mistik
The volcano experienced a major eruption	Gunung berapi mengalami erupsi besar
The clerk is preparing the documents	Panitera sedang mempersiapkan dokumen
Muscle contractions occur during exercise	Kontraksi otot terjadi saat berolahraga
We need to strengthen the maritime sector	Kita perlu memperkuat sektor maritim
Be careful with ticket scalpers	Hati-hati dengan calo tiket
The fugitive managed to escape	Buron itu berhasil melarikan diri
She is completing her dissertation	Dia sedang menyelesaikan disertasi
His body posture looks upright	Postur tubuhnya terlihat tegap
Miracles happen in the midst of difficulties	Mukjizat terjadi di tengah kesulitan
The narrative of the story captures attention	Narasi cerita itu menarik perhatian
Human body physiology is very interesting	Fisiologi tubuh manusia menarik sekali
Soursop is good for juice	Sirsak enak untuk jus
The ball bounces off the wall	Bola itu memantul ke dinding
Scrape off the old wall paint	Kikis cat dinding yang lama
He showed sincere empathy	Dia menunjukkan empati yang tulus
The glucose level in the blood is normal	Kadar glukosa dalam darah normal
My grandfather is an elderly person	Kakekku adalah orang sepuh
I study anthropology at university	Saya belajar antropologi di universitas
The conciliation process went smoothly	Proses konsiliasi berjalan lancar
This aggregate is used for construction	Agregat ini digunakan untuk konstruksi
The police rescued the hostages there	Polisi menyelamatkan sandera di sana
We saw a beautiful landmark	Kami melihat tengara yang indah
The coup shook the government	Kudeta itu mengguncang pemerintahan
The hustle and bustle of the market is very lively	Hiruk pikuk pasar sangat ramai
The shackles bind our freedom	Belenggu itu mengikat kebebasan kita
He is a talented young scholar	Dia adalah cendekia muda berbakat
She is in the intermediate class	Dia berada di kelas madya
He has a pragmatic approach	Dia memiliki pendekatan yang pragmatis
The drug syndicate was arrested by the police	Sindikat narkoba ditangkap polisi
I read the biography of a famous figure	Saya membaca biografi tokoh terkenal
The chronology of the event is confusing	Kronologi kejadian itu membingungkan
Peat soil holds water	Tanah gambut menyimpan air.
He reads his grandfather's will	Dia membaca wasiat kakeknya
I am requesting an extension of time	Saya mengajukan ekstensi waktu
This analogy explains the concept	Analogi ini menjelaskan konsep tersebut
I met a new colleague	Saya bertemu kolega baru
They visited the old monastery	Mereka mengunjungi biara tua
Capital income increases this year	Pendapatan kapita meningkat tahun ini
It is important to maintain body hydration every day	Penting menjaga hidrasi tubuh setiap hari
This milk is already expired	Susu ini sudah kedaluwarsa
The nature of humans is to think	Kodrat manusia adalah berfikir
School policies must be inclusive	Kebijakan sekolah harus inklusif
The enemy invasion threatens peace	Invasi musuh mengancam perdamaian
The electoral impact of the election is significant	Dampak elektoral pemilu signifikan
The beautiful spectrum of rainbow colors	Spektrum warna pelangi indah
I am facing a big dilemma today	Aku menghadapi dilema besar hari ini
The presentation is conducted simultaneously in different rooms	Presentasi dilakukan secara simultan di ruangan berbeda
He inserted a secret message	Dia sisip pesan rahasia
The pledge strengthens the unity of the nation	Ikrar itu memperkuat persatuan bangsa
The bird shows territorial behavior	Burung itu menunjukkan sikap teritorial
The project budget ceiling has been established	Pagu anggaran proyek sudah ditetapkan
He often visits the house	Dia acap berkunjung ke rumah
His face looks quite friendly	Tampangnya terlihat cukup ramah
Preventive measures are important in health	Langkah preventif penting dalam kesehatan
Fusion reactors produce large energy	Reaktor fusi menghasilkan energi besar
Please leave a comment here	Tolong beri komen di sini
Betel leaves for cultural tradition	Daun sirih untuk tradisi budaya
The doctor performs an autopsy on the corpse	Dokter melakukan autopsi jenazah
The government strives to eradicate corruption	Pemerintah berusaha basmi korupsi
The exotic fruit attracts attention	Buah eksotis itu menarik perhatian
I like to eat spicy crackers	Aku suka makan kerupuk pedas
He uncovers the family's old secret	Dia singkap rahasia lama keluarga
I grate cheese for salad	Saya parut keju untuk salad
Ethanol is used as an alternative fuel	Etanol digunakan sebagai bahan bakar alternatif
The doctor examines the health of the male prostate	Dokter memeriksa kesehatan prostat pria
He was asked to sign a new contract	Dia diminta teken kontrak baru
We plant vegetables in the plot	Kami menanam sayur di petak
The company increases its owners equity	Perusahaan meningkatkan ekuitas pemiliknya
Measure the sugar according to the recipe	Takar gula sesuai resepnya
He joined a secret sect	Dia bergabung dengan sekte rahasia
The fire burns with hot charcoal	Api menyala dengan arang panas
The stall is full of many visitors	Lapak itu penuh pengunjung ramai
The bird is hiding in the bushes	Burung itu bersembunyi di semak
Lactate levels in the blood increase	Kadar laktat dalam darah meningkat
I want to try new food	Aku ingin jajal makanan baru
I bought a new console	Saya membeli konsol baru
I joined the community mailing list	Saya bergabung dengan milis komunitas
The use of plurals in sentences	Penggunaan jamak dalam kalimat
I feel tired today	Aku merasa penat hari ini
The prisoner receives remission today	Narapidana menerima remisi hari ini
The illness suddenly relapsed again	Penyakitnya tiba-tiba kambuh lagi
The solar eclipse is clearly visible tonight	Gerhana matahari terlihat jelas malam ini
He managed to hack the account	Dia berhasil retas akun itu
They are urging a boycott of foreign products	Mereka mengajak boikot produk asing
The child eats eagerly	Anak itu makan dengan lahap
He is indeed a badminton champion	Dia memang jawara bulu tangkis
The color of the shirt is starting to fade	Warna baju itu mulai luntur
I know the ins and outs well	Aku tahu seluk-beluknya baik
The young generation must innovate	Generasi belia harus berinovasi
The doctor diagnosed cataracts in the eye	Dokter mendiagnosis katarak mata
A thin membrane covers the lake	Selaput tipis menutupi danau
The bird flew from the cage	Burung itu terbang dari sangkar
Human anatomy is studied on campus	Anatomi manusia dipelajari di kampus
The decision is absolute	Keputusan itu bersifat absolut
The instruction is quite explicit and clear	Instruksi itu cukup eksplisit dan jelas
Big changes occur in a decade	Perubahan besar terjadi dalam dasawarsa
I make cake from sago	Saya membuat kue dari sagu
The coastal reclamation project has started	Proyek reklamasi pantai dimulai
The torque of this car engine is high	Torsi mesin mobil ini tinggi
The company chooses arbitration for dispute resolution	Perusahaan memilih arbitrase untuk penyelesaian sengketa
The company hierarchy influences work decisions	Hierarki perusahaan memengaruhi keputusan kerja
The locomotive pulls the passenger carriages	Lokomotif menarik gerbong penumpang
The little bird perched on the branch	Burung kecil hinggap di dahan
Intuition guides important decisions	Intuisi membimbing keputusan penting
Heat conduction occurs through metal	Konduksi panas terjadi melalui logam
I am learning to make warm knitting	Aku belajar membuat rajut hangat
He often complains about work	Dia sering komplain tentang pekerjaan
I dip bread into tea	Aku celup roti ke teh
I see cells with a microscope	Saya melihat sel dengan mikroskop
The prophecy made everyone surprised	Nubuat itu membuat semua terkejut
Rose petals are pink	Kelopak mawar berwarna merah muda
He writes an essay about education	Dia menulis esai tentang pendidikan
The horse needs a strong bridle	Kuda itu butuh kekang kuat
The exterior design of the house is attractive	Desain eksterior rumah itu menarik
I will edit this article	Aku akan menyunting artikel ini
The old cannon is still standing	Meriam tua itu masih berdiri
The evening sky is gray	Langit sore berwarna kelabu
He likes to do hand embroidery	Dia suka membuat sulam tangan
Bus route to the city center	Trayek bus menuju pusat kota
His philosophy of life is full of meaning	Falsafah hidupnya penuh makna
The carpenter uses a sharp chisel	Tukang kayu memakai pahat tajam
Don't forget to rinse your hair	Jangan lupa bilas rambutmu
The matrix contains unique numbers	Matriks tersebut berisi angka unik
The vein is clearly visible on the hand	Vena itu terlihat jelas di tangan
He remained silent and mute	Dia diam dan bisu terus
Persuasion techniques influence customer decisions	Teknik persuasi memengaruhi keputusan pelanggan
The fruit maturation process occurs naturally	Proses maturasi buah berlangsung alami
Every creature will surely face death	Setiap makhluk pasti menghadapi ajal
A motorcycle convoy passes through the city tonight	Konvoi motor melintasi kota malam ini
I want to travel to Bali	Aku ingin lancong ke Bali
He pronounced the triple divorce	Dia mengucapkan talak tiga
The electrical substation is severely damaged	Gardu listrik itu rusak parah
The cat scratches with its claws	Kucing itu menggores dengan cakar
Room ventilation needs to be improved	Ventilasi ruangan perlu diperbaiki
The wedding ceremony proceeded solemnly	Seremoni pernikahan berlangsung khidmat
Her face is beautiful like an angel	Wajahnya cantik seperti bidadari
The knife is sharp and pointed	Pisau itu tajam dan runcing
The disease is endemic in the area	Penyakit itu bersifat endemi di daerah tersebut
I like making funny rhymes	Aku suka membuat pantun lucu
The wedding dowry must be prepared	Mahar pernikahan harus dipersiapkan
The ancient statue attracts attention	Arca kuno itu menarik perhatian
